record_id,plant_id,date,energy_source,region,production_mwh,efficiency_pct,operating_cost,revenue,co2_emissions_tons,downtime_hours,maintenance_flag,profit,year,month,quarter,month_name,is_renewable,profit_margin,cost_per_mwh,revenue_per_mwh,carbon_intensity,efficiency_zscore,is_anomaly,rolling_7d_production,rolling_30d_revenue
REC0013276,PLT026,2026-02-19,Hydro,Southwest,16202.28,67.1,243034.24,915439.55,162.02,2.0,0,672405.31,2026,2,1,Feb,1,73.45,15.0,56.5,0.01,-1.136,0,16005.86,1165107.1
REC0013300,PLT050,2026-02-19,Natural Gas,West Coast,19462.16,81.79,875797.15,1281709.3,8757.97,1.62,0,405912.15,2026,2,1,Feb,0,31.67,45.0,65.86,0.45,0.125,0,21150.14,1495342.25
REC0013274,PLT024,2026-02-19,Hydro,Northeast,6271.39,60.98,94070.88,468814.52,62.71,0.26,0,374743.64,2026,2,1,Feb,1,79.93,15.0,74.75,0.01,-1.661,0,6443.42,481891.63
REC0013251,PLT001,2026-02-19,Wind,Northeast,4627.29,65.76,138818.73,259118.65,0.0,1.44,0,120299.91999999998,2026,2,1,Feb,1,46.43,30.0,56.0,0.0,-1.25,0,4865.88,325973.6
REC0013252,PLT002,2026-02-19,Coal,West Coast,25707.46,88.34,899760.99,1419404.26,21080.11,1.33,0,519643.27,2026,2,1,Feb,0,36.61,35.0,55.21,0.82,0.687,0,25399.57,1668072.08
REC0013253,PLT003,2026-02-19,Nuclear,Northeast,42246.99,78.8,844939.88,3023021.48,0.0,1.34,0,2178081.6,2026,2,1,Feb,0,72.05,20.0,71.56,0.0,-0.132,0,45044.67,2889030.0
REC0013254,PLT004,2026-02-19,Geothermal,West Coast,2798.89,66.77,78368.96,211482.45,139.94,1.85,0,133113.49,2026,2,1,Feb,1,62.94,28.0,75.56,0.05,-1.164,0,3000.43,220342.94
REC0013255,PLT005,2026-02-19,Geothermal,Southeast,9769.55,85.05,273547.27,610003.1,488.48,0.59,0,336455.82999999996,2026,2,1,Feb,1,55.16,28.0,62.44,0.05,0.405,0,9110.72,646230.88
REC0013256,PLT006,2026-02-19,Geothermal,West Coast,9503.07,72.59,266085.82,606302.58,475.15,1.56,1,340216.75999999995,2026,2,1,Feb,1,56.11,28.0,63.8,0.05,-0.664,0,10427.75,724503.75
REC0013257,PLT007,2026-02-19,Geothermal,Northeast,8861.59,86.85,248124.61,552244.45,443.08,0.71,0,304119.83999999997,2026,2,1,Feb,1,55.07,28.0,62.32,0.05,0.559,0,7843.31,539379.14
REC0013258,PLT008,2026-02-19,Nuclear,Midwest,18563.76,74.19,371275.29,1141156.12,0.0,0.91,0,769880.8300000001,2026,2,1,Feb,0,67.46,20.0,61.47,0.0,-0.527,0,20374.53,1428104.46
REC0013259,PLT009,2026-02-19,Natural Gas,Southwest,40658.24,99.0,1829620.73,2570429.92,18296.21,1.65,0,740809.19,2026,2,1,Feb,0,28.82,45.0,63.22,0.45,1.602,0,37061.12,2556452.64
REC0013260,PLT010,2026-02-19,Solar,Midwest,5297.76,65.12,132443.95,324621.75,0.0,0.11,0,192177.8,2026,2,1,Feb,1,59.2,25.0,61.28,0.0,-1.305,0,4930.18,342336.42
REC0013261,PLT011,2026-02-19,Solar,Northeast,13046.12,56.19,326152.97,925291.65,0.0,0.7,1,599138.68,2026,2,1,Feb,1,64.75,25.0,70.92,0.0,-2.072,0,13121.96,936005.23
REC0013275,PLT025,2026-02-19,Geothermal,West Coast,11236.14,81.35,314611.98,628141.14,561.81,0.72,0,313529.16000000003,2026,2,1,Feb,1,49.91,28.0,55.9,0.05,0.087,0,10773.92,774997.53
REC0013263,PLT013,2026-02-19,Geothermal,West Coast,7808.16,73.52,218628.42,574873.21,390.41,0.87,0,356244.7899999999,2026,2,1,Feb,1,61.97,28.0,73.62,0.05,-0.585,0,8162.52,580651.42
REC0013264,PLT014,2026-02-19,Coal,Southwest,21184.81,94.16,741468.41,1369560.14,17371.55,1.33,0,628091.7299999999,2026,2,1,Feb,0,45.86,35.0,64.65,0.82,1.186,0,19034.1,1275875.02
REC0013265,PLT015,2026-02-19,Wind,Northeast,8903.83,64.64,267115.04,511829.94,0.0,0.75,0,244714.90000000002,2026,2,1,Feb,1,47.81,30.0,57.48,0.0,-1.347,0,8699.15,615549.55
REC0013266,PLT016,2026-02-19,Solar,Northeast,5917.89,65.89,147947.33,489769.21,0.0,1.39,0,341821.88,2026,2,1,Feb,1,69.79,25.0,82.76,0.0,-1.239,0,5356.22,372972.61
REC0013267,PLT017,2026-02-19,Geothermal,Southeast,10717.21,76.22,300081.9,871500.23,535.86,1.31,0,571418.33,2026,2,1,Feb,1,65.57,28.0,81.32,0.05,-0.353,0,11262.04,800182.41
REC0013268,PLT018,2026-02-19,Solar,Southeast,11008.28,55.34,275207.05,869652.35,0.0,1.84,0,594445.3,2026,2,1,Feb,1,68.35,25.0,79.0,0.0,-2.145,0,12208.23,831909.32
REC0013269,PLT019,2026-02-19,Biomass,Southeast,5844.11,84.68,222076.23,362992.14,1344.15,1.84,0,140915.91,2026,2,1,Feb,1,38.82,38.0,62.11,0.23,0.373,0,5007.32,356600.2
REC0013270,PLT020,2026-02-19,Wind,Southeast,13033.31,69.62,390999.25,764835.99,0.0,1.18,0,373836.74,2026,2,1,Feb,1,48.88,30.0,58.68,0.0,-0.919,0,12542.16,925743.69
REC0013271,PLT021,2026-02-19,Natural Gas,Midwest,16657.99,87.61,749609.64,1169599.02,7496.1,1.73,0,419989.38,2026,2,1,Feb,0,35.91,45.0,70.21,0.45,0.624,0,17066.74,1241885.8
REC0013272,PLT022,2026-02-19,Solar,West Coast,7244.26,60.5,181106.52,481810.6,0.0,0.95,0,300704.07999999996,2026,2,1,Feb,1,62.41,25.0,66.51,0.0,-1.702,0,7184.32,485832.8
REC0013273,PLT023,2026-02-19,Natural Gas,Southeast,25389.44,77.55,1142524.86,1701298.01,11425.25,1.33,0,558773.1499999999,2026,2,1,Feb,0,32.84,45.0,67.01,0.45,-0.239,0,29745.61,2072082.34
REC0013262,PLT012,2026-02-19,Hydro,Midwest,5664.0,66.6,84959.97,317800.59,56.64,0.39,0,232840.62000000002,2026,2,1,Feb,1,73.27,15.0,56.11,0.01,-1.178,0,5575.31,392394.67
REC0013335,PLT035,2026-02-20,Wind,Midwest,10012.6,62.03,300377.91,702258.5,0.0,1.76,0,401880.59,2026,2,1,Feb,1,57.23,30.0,70.14,0.0,-1.571,0,10267.39,726195.6
REC0013334,PLT034,2026-02-20,Biomass,West Coast,8332.74,83.18,316644.01,580660.41,1916.53,1.12,0,264016.4,2026,2,1,Feb,1,45.47,38.0,69.68,0.23,0.244,0,7517.54,529892.59
REC0013333,PLT033,2026-02-20,Solar,Southeast,5271.01,58.54,131775.24,423863.95,0.0,0.81,0,292088.71,2026,2,1,Feb,1,68.91,25.0,80.41,0.0,-1.87,0,5103.7,360381.12
REC0013332,PLT032,2026-02-20,Biomass,Midwest,5700.21,74.66,216607.93,458911.84,1311.05,0.94,1,242303.91000000003,2026,2,1,Feb,1,52.8,38.0,80.51,0.23,-0.487,0,5898.64,404783.98
REC0013327,PLT027,2026-02-20,Wind,Southeast,8443.47,73.18,253304.2,673249.48,0.0,1.31,0,419945.27999999997,2026,2,1,Feb,1,62.38,30.0,79.74,0.0,-0.614,0,8331.44,541003.71
REC0013330,PLT030,2026-02-20,Geothermal,Northeast,9095.92,69.81,254685.82,569457.32,454.8,1.42,0,314771.49999999994,2026,2,1,Feb,1,55.28,28.0,62.61,0.05,-0.903,0,10186.99,712097.8
REC0013329,PLT029,2026-02-20,Solar,Northeast,11014.82,54.79,275370.41,664242.5,0.0,1.73,0,388872.09,2026,2,1,Feb,1,58.54,25.0,60.3,0.0,-2.192,0,12250.72,853278.24
REC0013328,PLT028,2026-02-20,Wind,Southwest,12499.96,68.84,374998.78,1046644.77,0.0,0.38,0,671645.99,2026,2,1,Feb,1,64.17,30.0,83.73,0.0,-0.986,0,12121.68,843518.01
REC0013336,PLT036,2026-02-20,Natural Gas,Northeast,11090.29,78.14,499063.03,747381.06,4990.63,1.42,0,248318.03000000003,2026,2,1,Feb,0,33.23,45.0,67.39,0.45,-0.188,0,12577.18,874038.49
REC0013331,PLT031,2026-02-20,Natural Gas,Midwest,26245.52,83.53,1181048.48,1663226.79,11810.48,1.23,0,482178.31000000006,2026,2,1,Feb,0,28.99,45.0,63.37,0.45,0.274,0,27166.6,1951679.5
REC0013337,PLT037,2026-02-20,Natural Gas,Southwest,14660.73,89.95,659732.83,942782.78,6597.33,0.86,0,283049.95000000007,2026,2,1,Feb,0,30.02,45.0,64.31,0.45,0.825,0,14117.33,979124.83
REC0013343,PLT043,2026-02-20,Natural Gas,Midwest,14261.4,98.58,641763.22,815460.2,6417.63,1.99,0,173696.97999999998,2026,2,1,Feb,0,21.3,45.0,57.18,0.45,1.566,0,13505.92,968348.12
REC0013339,PLT039,2026-02-20,Nuclear,Northeast,24176.47,82.22,483529.34,1699696.12,0.0,1.74,0,1216166.78,2026,2,1,Feb,0,71.55,20.0,70.3,0.0,0.162,0,25303.9,1736369.85
REC0013340,PLT040,2026-02-20,Geothermal,West Coast,3412.25,72.75,95543.06,195534.28,170.61,1.18,0,99991.22,2026,2,1,Feb,1,51.14,28.0,57.3,0.05,-0.651,0,3495.37,246633.71
REC0013341,PLT041,2026-02-20,Nuclear,Midwest,16932.59,78.18,338651.73,1291851.64,0.0,0.65,0,953199.9099999999,2026,2,1,Feb,0,73.79,20.0,76.29,0.0,-0.185,0,17142.19,1261065.67
REC0013342,PLT042,2026-02-20,Natural Gas,West Coast,34246.88,83.33,1541109.39,2400361.27,15411.09,1.15,0,859251.8800000001,2026,2,1,Feb,0,35.8,45.0,70.09,0.45,0.257,0,37052.5,2529437.43
REC0013344,PLT044,2026-02-20,Nuclear,Northeast,38454.63,79.42,769092.56,2139048.47,0.0,1.99,0,1369955.9100000001,2026,2,1,Feb,0,64.05,20.0,55.63,0.0,-0.078,0,38202.72,2615868.01
REC0013345,PLT045,2026-02-20,Coal,Midwest,19111.61,89.36,668906.25,1619599.64,15671.52,0.26,0,950693.3899999999,2026,2,1,Feb,0,58.7,35.0,84.74,0.82,0.775,0,18299.51,1306552.26
REC0013346,PLT046,2026-02-20,Nuclear,West Coast,19650.4,81.64,393008.04,1250779.66,0.0,1.51,0,857771.6199999999,2026,2,1,Feb,0,68.58,20.0,63.65,0.0,0.112,0,20478.78,1379911.04
REC0013347,PLT047,2026-02-20,Biomass,Southeast,4489.41,65.22,170597.59,266405.03,1032.56,0.26,0,95807.44000000003,2026,2,1,Feb,1,35.96,38.0,59.34,0.23,-1.297,0,5039.23,365170.33
REC0013348,PLT048,2026-02-20,Solar,Northeast,5648.39,64.32,141209.74,322806.6,0.0,1.24,0,181596.86,2026,2,1,Feb,1,56.26,25.0,57.15,0.0,-1.374,0,5077.27,362914.08
REC0013349,PLT049,2026-02-20,Geothermal,Southwest,9606.43,80.23,268980.04,814442.61,480.32,0.42,0,545462.5700000001,2026,2,1,Feb,1,66.97,28.0,84.78,0.05,-0.009,0,9693.06,704670.66
REC0013326,PLT026,2026-02-20,Hydro,Southwest,14350.24,59.43,215253.65,1172421.07,143.5,1.89,0,957167.42,2026,2,1,Feb,1,81.64,15.0,81.7,0.01,-1.794,0,15937.93,1157456.12
REC0013338,PLT038,2026-02-20,Biomass,Southwest,5690.23,63.08,216228.7,445406.42,1308.75,1.15,1,229177.71999999997,2026,2,1,Feb,1,51.45,38.0,78.28,0.23,-1.48,0,6810.9,449242.01
REC0013350,PLT050,2026-02-20,Natural Gas,West Coast,20221.67,84.98,909975.36,1608170.44,9099.75,0.95,0,698195.08,2026,2,1,Feb,0,43.42,45.0,79.53,0.45,0.399,0,20673.69,1506705.03
REC0013325,PLT025,2026-02-20,Geothermal,West Coast,9992.47,72.34,279789.29,678438.91,499.62,0.88,0,398649.62000000005,2026,2,1,Feb,1,58.76,28.0,67.9,0.05,-0.686,0,10866.67,769275.79
REC0013323,PLT023,2026-02-20,Natural Gas,Southeast,32411.0,99.0,1458494.83,2281736.77,14584.95,1.42,0,823241.94,2026,2,1,Feb,0,36.08,45.0,70.4,0.45,1.602,0,29812.83,2086305.58
REC0013324,PLT024,2026-02-20,Hydro,Northeast,6026.09,58.6,90391.29,377877.86,60.26,0.4,0,287486.57,2026,2,1,Feb,1,76.08,15.0,62.71,0.01,-1.865,0,6392.76,477567.52
REC0013301,PLT001,2026-02-20,Wind,Northeast,5183.71,73.67,155511.33,360497.54,0.0,1.49,0,204986.21,2026,2,1,Feb,1,56.86,30.0,69.54,0.0,-0.572,0,4854.22,326011.21
REC0013302,PLT002,2026-02-20,Coal,West Coast,26785.58,92.04,937495.19,2266832.34,21964.17,0.58,0,1329337.15,2026,2,1,Feb,0,58.64,35.0,84.63,0.82,1.005,0,26142.06,1674450.13
REC0013303,PLT003,2026-02-20,Nuclear,Northeast,39559.02,73.78,791180.4,2405562.17,0.0,0.4,0,1614381.77,2026,2,1,Feb,0,67.11,20.0,60.81,0.0,-0.562,0,44398.41,2852536.04
REC0013304,PLT004,2026-02-20,Geothermal,West Coast,3084.57,73.58,86368.02,201126.86,154.23,0.32,0,114758.83999999998,2026,2,1,Feb,1,57.06,28.0,65.2,0.05,-0.579,0,3033.55,219398.37
REC0013305,PLT005,2026-02-20,Geothermal,Southeast,8373.76,72.9,234465.18,612468.09,418.69,0.81,0,378002.91,2026,2,1,Feb,1,61.72,28.0,73.14,0.05,-0.638,0,9166.44,644022.63
REC0013306,PLT006,2026-02-20,Geothermal,West Coast,10413.12,79.54,291567.25,770635.93,520.66,1.45,0,479068.68000000005,2026,2,1,Feb,1,62.17,28.0,74.01,0.05,-0.068,0,10309.93,719148.62
REC0013308,PLT008,2026-02-20,Nuclear,Midwest,22915.69,91.59,458313.79,1498868.9,0.0,1.28,0,1040555.1099999999,2026,2,1,Feb,0,69.42,20.0,65.41,0.0,0.966,0,20894.15,1428406.68
REC0013309,PLT009,2026-02-20,Natural Gas,Southwest,40658.24,99.0,1829620.73,2596889.51,18296.21,0.35,0,767268.7799999998,2026,2,1,Feb,0,29.55,45.0,63.87,0.45,1.602,0,37827.21,2563079.22
REC0013310,PLT010,2026-02-20,Solar,Midwest,4873.01,59.9,121825.14,307532.3,0.0,0.18,0,185707.15999999997,2026,2,1,Feb,1,60.39,25.0,63.11,0.0,-1.753,0,4889.92,341618.58
REC0013311,PLT011,2026-02-20,Solar,Northeast,11993.83,51.66,299845.79,688461.75,0.0,1.31,0,388615.96,2026,2,1,Feb,1,56.45,25.0,57.4,0.0,-2.46,0,12748.11,925059.04
REC0013307,PLT007,2026-02-20,Geothermal,Northeast,7710.18,75.57,215884.96,589639.6,385.51,1.31,0,373754.64,2026,2,1,Feb,1,63.39,28.0,76.48,0.05,-0.409,0,7969.07,539342.91
REC0013313,PLT013,2026-02-20,Geothermal,West Coast,8343.14,78.56,233607.95,693382.64,417.16,0.08,0,459774.69,2026,2,1,Feb,1,66.31,28.0,83.11,0.05,-0.152,0,8213.85,581823.5
REC0013314,PLT014,2026-02-20,Coal,Southwest,21184.59,94.16,741460.56,1181827.77,17371.36,0.17,0,440367.20999999996,2026,2,1,Feb,0,37.26,35.0,55.79,0.82,1.186,0,19152.13,1277954.59
REC0013315,PLT015,2026-02-20,Wind,Northeast,8384.98,60.88,251549.29,497391.17,0.0,1.16,0,245841.87999999998,2026,2,1,Feb,1,49.43,30.0,59.32,0.0,-1.669,0,8760.33,615405.03
REC0013316,PLT016,2026-02-20,Solar,Northeast,5684.8,63.3,142119.95,462050.67,0.0,0.3,0,319930.72,2026,2,1,Feb,1,69.24,25.0,81.28,0.0,-1.462,0,5381.2,374186.8
REC0013317,PLT017,2026-02-20,Geothermal,Southeast,9464.18,67.31,264996.93,626622.09,473.21,0.83,0,361625.16,2026,2,1,Feb,1,57.71,28.0,66.21,0.05,-1.117,0,10990.71,793692.3
REC0013318,PLT018,2026-02-20,Solar,Southeast,11186.06,56.24,279651.43,617189.02,0.0,1.39,0,337537.59,2026,2,1,Feb,1,54.69,25.0,55.17,0.0,-2.067,0,12130.95,828263.21
REC0013319,PLT019,2026-02-20,Biomass,Southeast,5074.82,73.53,192843.2,420583.35,1167.21,0.94,0,227740.14999999997,2026,2,1,Feb,1,54.15,38.0,82.88,0.23,-0.584,0,5032.18,361871.47
REC0013320,PLT020,2026-02-20,Wind,Southeast,14170.78,75.7,425123.42,1067475.73,0.0,0.23,0,642352.31,2026,2,1,Feb,1,60.17,30.0,75.33,0.0,-0.398,0,13054.48,936375.4
REC0013321,PLT021,2026-02-20,Natural Gas,Midwest,14685.64,77.24,660854.01,1209492.77,6608.54,0.2,0,548638.76,2026,2,1,Feb,0,45.36,45.0,82.36,0.45,-0.265,0,16522.47,1246041.52
REC0013322,PLT022,2026-02-20,Solar,West Coast,6808.5,56.86,170212.56,416799.11,0.0,1.04,0,246586.55,2026,2,1,Feb,1,59.16,25.0,61.22,0.0,-2.014,0,7085.57,482906.54
REC0013312,PLT012,2026-02-20,Hydro,Midwest,5829.27,68.54,87439.06,481689.88,58.29,1.22,0,394250.82,2026,2,1,Feb,1,81.85,15.0,82.63,0.01,-1.012,0,5587.62,392667.49
REC0013385,PLT035,2026-02-21,Wind,Midwest,12118.46,75.08,363553.8,1024351.12,0.0,0.71,0,660797.3200000001,2026,2,1,Feb,1,64.51,30.0,84.53,0.0,-0.451,0,10578.66,734847.31
REC0013384,PLT034,2026-02-21,Biomass,West Coast,6469.03,64.58,245823.22,519788.77,1487.88,0.44,0,273965.55000000005,2026,2,1,Feb,1,52.71,38.0,80.35,0.23,-1.352,0,7365.42,527110.19
REC0013383,PLT033,2026-02-21,Solar,Southeast,5804.98,64.46,145124.49,340750.25,0.0,0.74,0,195625.76,2026,2,1,Feb,1,57.41,25.0,58.7,0.0,-1.362,0,5266.78,358875.2
REC0013382,PLT032,2026-02-21,Biomass,Midwest,5822.11,76.26,221240.35,430660.74,1339.09,1.79,0,209420.38999999998,2026,2,1,Feb,1,48.63,38.0,73.97,0.23,-0.349,0,5907.13,406873.94
REC0013378,PLT028,2026-02-21,Wind,Southwest,13320.49,73.36,399614.64,819336.33,0.0,1.61,0,419721.68999999994,2026,2,1,Feb,1,51.23,30.0,61.51,0.0,-0.598,0,12542.95,845925.29
REC0013380,PLT030,2026-02-21,Geothermal,Northeast,10773.1,82.69,301646.86,691998.62,538.66,1.02,0,390351.76,2026,2,1,Feb,1,56.41,28.0,64.23,0.05,0.202,0,10282.87,709940.17
REC0013379,PLT029,2026-02-21,Solar,Northeast,12018.11,59.78,300452.64,960591.93,0.0,0.04,0,660139.29,2026,2,1,Feb,1,68.72,25.0,79.93,0.0,-1.764,0,12149.61,859231.16
REC0013386,PLT036,2026-02-21,Natural Gas,Northeast,13976.3,98.48,628933.44,841524.18,6289.33,0.11,0,212590.7400000001,2026,2,1,Feb,0,25.26,45.0,60.21,0.45,1.557,0,12574.87,874550.66
REC0013377,PLT027,2026-02-21,Wind,Southeast,8548.06,74.09,256441.81,471319.3,0.0,1.28,0,214877.49,2026,2,1,Feb,1,45.59,30.0,55.14,0.0,-0.536,0,8383.6,540050.78
REC0013381,PLT031,2026-02-21,Natural Gas,Midwest,25021.85,79.64,1125983.43,1827719.0,11259.83,1.57,0,701735.5700000001,2026,2,1,Feb,0,38.39,45.0,73.04,0.45,-0.059,0,26297.59,1940216.74
REC0013387,PLT037,2026-02-21,Natural Gas,Southwest,16136.0,99.0,726119.85,946286.29,7261.2,0.48,0,220166.44000000006,2026,2,1,Feb,0,23.27,45.0,58.64,0.45,1.602,0,14310.08,980451.9
REC0013393,PLT043,2026-02-21,Natural Gas,Midwest,14321.73,99.0,644477.86,1197923.95,6444.78,1.45,0,553446.09,2026,2,1,Feb,0,46.2,45.0,83.64,0.45,1.602,0,13510.14,974195.83
REC0013389,PLT039,2026-02-21,Nuclear,Northeast,23607.2,80.29,472143.96,1689303.06,0.0,1.65,0,1217159.1,2026,2,1,Feb,0,72.05,20.0,71.56,0.0,-0.004,0,25000.86,1736616.65
REC0013390,PLT040,2026-02-21,Geothermal,West Coast,3828.33,81.63,107193.28,291167.34,191.42,1.02,0,183974.06000000003,2026,2,1,Feb,1,63.18,28.0,76.06,0.05,0.111,0,3553.91,249371.35
REC0013391,PLT041,2026-02-21,Nuclear,Midwest,17456.91,80.6,349138.16,1097712.04,0.0,0.04,1,748573.8800000001,2026,2,1,Feb,0,68.19,20.0,62.88,0.0,0.023,0,17314.18,1252563.87
REC0013392,PLT042,2026-02-21,Natural Gas,West Coast,32512.24,79.11,1463050.8,2442798.35,14630.51,0.02,0,979747.55,2026,2,1,Feb,0,40.11,45.0,75.13,0.45,-0.105,0,36221.63,2535825.3
REC0013394,PLT044,2026-02-21,Nuclear,Northeast,38439.86,79.39,768797.22,2472046.38,0.0,1.19,0,1703249.16,2026,2,1,Feb,0,68.9,20.0,64.31,0.0,-0.081,0,38499.08,2626364.03
REC0013395,PLT045,2026-02-21,Coal,Midwest,19850.2,92.82,694757.1,1141164.33,16277.17,0.35,0,446407.2300000001,2026,2,1,Feb,0,39.12,35.0,57.49,0.82,1.071,0,18673.89,1308425.06
REC0013396,PLT046,2026-02-21,Nuclear,West Coast,20707.57,86.04,414151.31,1591963.89,0.0,1.74,0,1177812.5799999998,2026,2,1,Feb,0,73.98,20.0,76.88,0.0,0.49,0,20651.55,1375366.74
REC0013397,PLT047,2026-02-21,Biomass,Southeast,5041.74,73.24,191586.08,387626.84,1159.6,0.58,0,196040.76000000004,2026,2,1,Feb,1,50.57,38.0,76.88,0.23,-0.609,0,5008.62,365996.8
REC0013398,PLT048,2026-02-21,Solar,Northeast,4446.03,50.63,111150.66,369196.36,0.0,1.58,0,258045.69999999998,2026,2,1,Feb,1,69.89,25.0,83.04,0.0,-2.549,1,5008.04,359119.92
REC0013376,PLT026,2026-02-21,Hydro,Southwest,16812.32,69.63,252184.79,1113623.87,168.12,1.44,0,861439.0800000001,2026,2,1,Feb,1,77.35,15.0,66.24,0.01,-0.918,0,15927.8,1150058.74
REC0013400,PLT050,2026-02-21,Natural Gas,West Coast,20566.98,86.43,925513.94,1255702.28,9255.14,1.72,0,330188.3400000001,2026,2,1,Feb,0,26.3,45.0,61.05,0.45,0.523,0,20358.35,1512351.37
REC0013388,PLT038,2026-02-21,Biomass,Southwest,6660.94,73.84,253115.55,461378.74,1532.02,0.14,0,208263.19,2026,2,1,Feb,1,45.14,38.0,69.27,0.23,-0.557,0,6664.5,448338.89
REC0013399,PLT049,2026-02-21,Geothermal,Southwest,10732.01,89.63,300496.25,657862.05,536.6,0.93,0,357365.80000000005,2026,2,1,Feb,1,54.32,28.0,61.3,0.05,0.798,0,9778.02,708995.29
REC0013375,PLT025,2026-02-21,Geothermal,West Coast,10632.35,76.97,297705.7,785861.43,531.62,0.4,0,488155.73000000004,2026,2,1,Feb,1,62.12,28.0,73.91,0.05,-0.289,0,11053.3,772140.85
REC0013373,PLT023,2026-02-21,Natural Gas,Southeast,27788.05,84.88,1250462.13,2160449.44,12504.62,1.95,0,909987.31,2026,2,1,Feb,0,42.12,45.0,77.75,0.45,0.39,0,29704.47,2077830.51
REC0013351,PLT001,2026-02-21,Wind,Northeast,3943.42,56.04,118302.58,309505.7,0.0,0.63,0,191203.12,2026,2,1,Feb,1,61.78,30.0,78.49,0.0,-2.085,0,4759.37,325264.62
REC0013352,PLT002,2026-02-21,Coal,West Coast,21672.04,74.47,758521.44,1593015.58,17771.07,0.64,0,834494.1400000001,2026,2,1,Feb,0,52.38,35.0,73.51,0.82,-0.503,0,25394.91,1664701.41
REC0013353,PLT003,2026-02-21,Nuclear,Northeast,37430.03,69.81,748600.5,2967949.41,0.0,0.99,0,2219348.91,2026,2,1,Feb,0,74.78,20.0,79.29,0.0,-0.903,0,42742.19,2876914.86
REC0013354,PLT004,2026-02-21,Geothermal,West Coast,3157.97,75.33,88423.14,253575.63,157.9,0.61,0,165152.49,2026,2,1,Feb,1,65.13,28.0,80.3,0.05,-0.429,0,3035.38,219855.16
REC0013355,PLT005,2026-02-21,Geothermal,Southeast,8728.59,75.99,244400.48,635399.47,436.43,0.7,0,390998.99,2026,2,1,Feb,1,61.54,28.0,72.8,0.05,-0.373,0,8934.13,648900.87
REC0013356,PLT006,2026-02-21,Geothermal,West Coast,9361.65,71.51,262126.16,782786.81,468.08,1.26,0,520660.65,2026,2,1,Feb,1,66.51,28.0,83.62,0.05,-0.757,0,10111.69,721961.57
REC0013357,PLT007,2026-02-21,Geothermal,Northeast,7613.4,74.62,213175.12,441995.85,380.67,1.4,0,228820.72999999998,2026,2,1,Feb,1,51.77,28.0,58.05,0.05,-0.49,0,7980.21,534551.92
REC0013358,PLT008,2026-02-21,Nuclear,Midwest,17718.72,70.82,354374.48,1212744.12,0.0,1.94,0,858369.6400000001,2026,2,1,Feb,0,70.78,20.0,68.44,0.0,-0.816,0,20815.7,1423714.89
REC0013359,PLT009,2026-02-21,Natural Gas,Southwest,33723.29,82.11,1517548.21,2488551.29,15175.48,0.38,0,971003.0800000001,2026,2,1,Feb,0,39.02,45.0,73.79,0.45,0.152,0,36836.5,2580825.55
REC0013360,PLT010,2026-02-21,Solar,Midwest,4447.35,54.67,111183.87,354818.52,0.0,1.81,0,243634.65000000002,2026,2,1,Feb,1,68.66,25.0,79.78,0.0,-2.202,0,4769.36,339404.27
REC0013361,PLT011,2026-02-21,Solar,Northeast,13573.57,58.46,339339.18,774270.96,0.0,0.33,0,434931.77999999997,2026,2,1,Feb,1,56.17,25.0,57.04,0.0,-1.877,0,13042.86,918873.61
REC0013374,PLT024,2026-02-21,Hydro,Northeast,6469.49,62.91,97042.38,494277.81,64.69,0.44,0,397235.43,2026,2,1,Feb,1,80.37,15.0,76.4,0.01,-1.495,0,6467.18,474980.24
REC0013363,PLT013,2026-02-21,Geothermal,West Coast,9226.24,86.88,258334.79,744234.01,461.31,1.18,0,485899.22,2026,2,1,Feb,1,65.29,28.0,80.66,0.05,0.562,0,8337.3,587104.3
REC0013372,PLT022,2026-02-21,Solar,West Coast,7031.38,58.72,175784.38,516183.72,0.0,0.96,0,340399.33999999997,2026,2,1,Feb,1,65.95,25.0,73.41,0.0,-1.855,0,6987.15,478972.69
REC0013371,PLT021,2026-02-21,Natural Gas,Midwest,14890.98,78.32,670094.15,880555.98,6700.94,1.13,0,210461.82999999996,2026,2,1,Feb,0,23.9,45.0,59.13,0.45,-0.173,0,16286.84,1245990.66
REC0013370,PLT020,2026-02-21,Wind,Southeast,11529.96,61.59,345898.82,722559.51,0.0,0.44,0,376660.69,2026,2,1,Feb,1,52.13,30.0,62.67,0.0,-1.608,0,13149.91,929434.15
REC0013369,PLT019,2026-02-21,Biomass,Southeast,4777.86,69.23,181558.71,284423.09,1098.91,1.39,0,102864.38000000003,2026,2,1,Feb,1,36.17,38.0,59.53,0.23,-0.953,0,5046.02,361526.54
REC0013362,PLT012,2026-02-21,Hydro,Midwest,5832.08,68.58,87481.22,478546.07,58.32,1.27,0,391064.85,2026,2,1,Feb,1,81.72,15.0,82.05,0.01,-1.009,0,5679.7,394305.53
REC0013367,PLT017,2026-02-21,Geothermal,Southeast,11591.88,82.44,324572.62,714563.13,579.59,1.74,0,389990.51,2026,2,1,Feb,1,54.58,28.0,61.64,0.05,0.181,0,11283.07,791055.33
REC0013366,PLT016,2026-02-21,Solar,Northeast,4766.52,53.07,119163.12,290107.11,0.0,0.92,0,170943.99,2026,2,1,Feb,1,58.92,25.0,60.86,0.0,-2.339,0,5425.36,370878.84
REC0013365,PLT015,2026-02-21,Wind,Northeast,9388.33,68.16,281649.79,688826.1,0.0,0.44,0,407176.31,2026,2,1,Feb,1,59.11,30.0,73.37,0.0,-1.045,0,8883.72,618375.64
